ankle_torque,q_knee,q_ankle,a_tibialis,a_soleus,a_gastrocnemius,fiber_length_tibialis,fiber_length_soleus,fiber_length_gastrocnemius,pennation_angle_tibialis,pennation_angle_soleus,pennation_angle_gastrocnemius,tendon_length_tibialis,tendon_length_soleus,tendon_length_gastrocnemius
70.14875797500528,0.0,20.0,0.01,0.3137697936590399,0.3,0.06217938888403745,0.054531445888694415,0.06083014349533672,7.790371035946718,22.301411516829024,12.525922839973015,0.22142385419178193,0.25074753875146344,0.38484097402028533
90.65721367917203,0.0,20.0,0.01,0.4026174994879254,0.4,0.06217938888403745,0.05364503815816291,0.05916680413614788,7.790371035946718,22.690265649875627,12.884030870119245,0.22142385419178193,0.2517069451796372,0.3865460533680945
199.47300731716237,0.0,20.0,0.01,0.9261043454272662,0.9,0.06217938888403745,0.05000219960714348,0.053894504210350094,7.790371035946718,24.447074527660966,14.169517238044065,0.22142385419178193,0.2556808530340274,0.3919684344698191
20.4308600377757,90.0,0.0,0.01,0.1189512132472919,0.1,0.0781638585899476,0.04308972894003873,0.03770437980763477,6.190202294374801,28.701266760149156,20.48145586932859,0.2215119847434086,0.2476042841131941,0.37795687370958286
29.921792318906437,90.0,0.0,0.01,0.1701643100102089,0.2,0.0781638585899476,0.042441757674582144,0.03688256945374635,6.190202294374801,29.1813113645004,20.959055220009816,0.2215119847434086,0.24834471801699295,0.37883550785200515
50.853911035975145,90.0,0.0,0.01,0.3214442565952542,0.3,0.0781638585899476,0.04093997882612884,0.036305362461250996,6.190202294374801,30.361916093764687,21.308390630004386,0.2215119847434086,0.250074763106783,0.37945433345153173
58.54218328657098,90.0,0.0,0.01,0.3720151345183279,0.4,0.0781638585899476,0.04053242978898653,0.035864632013258076,6.190202294374801,30.699985191956344,21.583281532925294,0.2215119847434086,0.2505479098654848,0.37992784680487857
122.63964196437465,90.0,0.0,0.01,0.9137793267857967,0.9,0.0781638585899476,0.037611812326909945,0.03453741261201504,6.190202294374801,33.37985343681439,22.45695708958642,0.2215119847434086,0.2539923976040745,0.3813594607142804
1.4798192269032906,90.0,-25.0,0.01,0.1189512132472919,0.1,0.09674792499509963,0.026816626521283426,0.019083792870403897,4.997753447165163,50.50392244784171,43.73432903617801,0.22155047254955793,0.24558385816490066,0.37656469143246496
2.2787704245427145,90.0,-25.0,0.01,0.1701643100102089,0.2,0.09674792499509963,0.026756653673834244,0.01904998511383552,4.997753447165163,50.65999279092375,43.83169431566786,0.22155047254955793,0.24567830740112873,0.37661151880173327
4.208482904155056,90.0,-25.0,0.01,0.3214442565952542,0.3,0.09674792499509963,0.026599886788978372,0.01901669738753147,4.997753447165163,51.07378872950585,43.92805650531956,0.22155047254955793,0.24592669888179255,0.3766577007748541
4.8916398429132,90.0,-25.0,0.01,0.3720151345183279,0.4,0.09674792499509963,0.026552967043509818,0.01898391433029715,4.997753447165163,51.199313579277515,44.02344164232841,0.22155047254955793,0.2460014753366098,0.3767032559556739
10.506588204144833,90.0,-25.0,0.01,0.9137793267857967,0.9,0.09674792499509963,0.026157218711012644,0.0188270792998054,4.997753447165163,52.2904336135009,44.48654708292889,0.22155047254955793,0.24664061174871266,0.37692222376735957
