ankle_torque,q_knee,q_ankle,a_tibialis,a_soleus,a_gastrocnemius,fiber_length_tibialis,fiber_length_soleus,fiber_length_gastrocnemius,pennation_angle_tibialis,pennation_angle_soleus,pennation_angle_gastrocnemius,tendon_length_tibialis,tendon_length_soleus,tendon_length_gastrocnemius
23.82012821768908,0.0,-10.0,0.01,0.1,0.1082177012392873,0.08594911079101215,0.03614928278888821,0.04158101348941337,5.682842789727596,34.92314338393587,18.506649953693906,0.22148946120605686,0.24689138286323548,0.37901749928860984
42.12397828771192,0.0,-10.0,0.01,0.2,0.1861872028258322,0.08594911079101215,0.0352161600459739,0.04046202473807832,5.682842789727596,35.990141242452246,19.03786301925361,0.22148946120605686,0.24803689496590922,0.3801993440183687
58.492337530748486,0.0,-10.0,0.01,0.3,0.2724584114361717,0.08594911079101215,0.034503005078052644,0.039558382026164345,5.682842789727596,36.8550239800488,19.490115137645557,0.22148946120605686,0.24892315101645085,0.3811565765832509
73.34401890699574,0.0,-10.0,0.01,0.4,0.3709916581317118,0.08594911079101215,0.03393636298728873,0.038790420900828626,5.682842789727596,37.575560224937526,19.8920826726938,0.22148946120605686,0.24963466945577428,0.3819722300289008
128.31632742237525,0.0,-10.0,0.01,0.9,0.9187962143520164,0.08594911079101215,0.032212478746844325,0.036568772431253796,5.682842789727596,39.974126575789505,21.15674816319524,0.22148946120605686,0.2518453901515115,0.38434431643912526
26.490778022028135,0.0,-10.0,0.01,0.1247653346366633,0.1,0.08594911079101215,0.03589183190742925,0.041722358812022256,5.682842789727596,35.21059899279523,18.441690820295594,0.22148946120605686,0.2472059286353903,0.37886847422136155
43.75195299982191,0.0,-10.0,0.01,0.2063981465460308,0.2,0.08594911079101215,0.035164947726489745,0.040297890853553606,5.682842789727596,36.050767111316844,19.11840966176046,0.22148946120605686,0.24810021329215196,0.3803730170797381
61.34085083633246,0.0,-10.0,0.01,0.3137697936590399,0.3,0.08594911079101215,0.03441748808950774,0.03932075297491888,5.682842789727596,36.96181284383584,19.612710963710352,0.22148946120605686,0.2490301011579558,0.3814087451396134
74.76905339435757,0.0,-10.0,0.01,0.4026174994879254,0.4,0.08594911079101215,0.03392306091941431,0.03860154614338023,5.682842789727596,37.59284895609855,19.993554681279573,0.22148946120605686,0.24965145529269875,0.38217315338546476
129.62355044060098,0.0,-10.0,0.01,0.9261043454272662,0.9,0.08594911079101215,0.032151388856358626,0.036617184591189976,5.682842789727596,40.065453283346265,21.127434699991618,0.22148946120605686,0.25192516043586394,0.3842924104256423
